block_id,route_id,direction_id,trip_headsign,shape_id,service_id,trip_id,original_trip_id
b_280,241,1,PARCHEGGIO ORETO,2411,FR_merged_80003,17153_merged_85178,17153
a_307,307,0,BORGO NUOVO,3070,FE_merged_80002,5988,
a_307,307,0,BORGO NUOVO,3070,FE_merged_80002,5989,
a_307,307,0,BORGO NUOVO,3070,FE_merged_80002,5982,
a_307,307,0,BORGO NUOVO,3070,FE_merged_80002,5983,
a_307,307,0,BORGO NUOVO,3070,FE_merged_80002,5981,
a_307,307,0,BORGO NUOVO,3070,FE_merged_80002,5986,
a_307,307,0,BORGO NUOVO,3070,FE_merged_80002,5987,
a_307,307,0,BORGO NUOVO,3070,FE_merged_80002,5984,
a_307,307,0,BORGO NUOVO,3070,FE_merged_80002,5985,
b_527,675,1,STADIO,6751,FE_merged_80004,20525_merged_84907,20525
b_345,364,1,PARCHEGGIO BASILE,3641,FR_merged_80003,18315_merged_84711,18315
a_405,544,1,JOHN LENNON,5441,FR_merged_80001,20504_merged_81529,20504
a_431,606,1,STADIO,6061,FE_merged_80002,20777_merged_83088,20777
a_660,EXPR,0,INDIPENDENZA,EXPR0,FR_merged_80001,12669_merged_82855,12669
a_267,237,1,PARCHEGGIO ORETO,2371,FR_merged_80001,18113_merged_82288,18113
a_17,101,1,STADIO,1011,FE_merged_80002,270,
a_17,101,0,STAZIONE CENTRALE,1010,FE_merged_80002,271,
a_17,101,1,STADIO,1011,FE_merged_80002,272,
a_17,101,0,STAZIONE CENTRALE,1010,FE_merged_80002,273,
a_17,101,1,STADIO,1011,FE_merged_80002,274,
a_17,101,0,STAZIONE CENTRALE,1010,FE_merged_80002,275,
a_17,101,1,STADIO,1011,FE_merged_80002,276,
a_17,101,0,STAZIONE CENTRALE,1010,FE_merged_80002,277,
a_17,101,1,STADIO,1011,FE_merged_80002,278,
a_17,101,0,STAZIONE CENTRALE,1010,FE_merged_80002,279,
b_259,234,1,VIA ORETO,2341,FR_merged_80003,16707,
b_259,234,1,VIA ORETO,2341,FR_merged_80003,16706,
b_258,234,1,VIA ORETO,2341,FR_merged_80003,16701,
b_258,234,1,VIA ORETO,2341,FR_merged_80003,16700,
b_258,234,1,VIA ORETO,2341,FR_merged_80003,16703,
b_258,234,1,VIA ORETO,2341,FR_merged_80003,16702,
b_713,TRAM3,1,CEP,TRAM31,FE_merged_80004,13152_merged_83921,13152
b_449,614,1,STADIO,6141,FE_merged_80004,19761_merged_84333,19761
b_286,243,1,STAZIONE CENTRALE,2431,FE_merged_80004,17258,
b_286,243,1,STAZIONE CENTRALE,2431,FE_merged_80004,17259,
a_92,104,1,PARCHEGGIO BASILE,1041,FR_merged_80001,15368_merged_80461,15368
b_286,243,1,STAZIONE CENTRALE,2431,FE_merged_80004,17257,
a_66,102,1,STAZ. NOTARBARTOLO,1021,FE_merged_80002,14930_merged_81543,14930
a_499,628,0,STADIO,6280,FR_merged_80001,9258,
a_499,628,1,SFERRACAVALLO,6281,FR_merged_80001,9259,
a_797,628P,1,ISOLA DELLE FEMMINE,628P1,FR_merged_80001,9256,
a_499,628,1,SFERRACAVALLO,6281,FR_merged_80001,9257,
a_499,628,0,STADIO,6280,FR_merged_80001,9254,
a_797,628P,0,STADIO,628P0,FR_merged_80001,9255,
a_499,628,0,STADIO,6280,FR_merged_80001,9252,
a_499,628,1,SFERRACAVALLO,6281,FR_merged_80001,9253,
a_569,806,0,MONDELLO,8060,FR_merged_80001,10705,
a_499,628,1,SFERRACAVALLO,6281,FR_merged_80001,9251,
a_518,645,1,STADIO,6451,FR_merged_80001,21619,
a_518,645,1,STADIO,6451,FR_merged_80001,21618,
a_518,645,1,STADIO,6451,FR_merged_80001,21615,
a_517,645,1,STADIO,6451,FR_merged_80001,21614,
a_518,645,1,STADIO,6451,FR_merged_80001,21617,
a_518,645,1,STADIO,6451,FR_merged_80001,21616,
a_517,645,1,STADIO,6451,FR_merged_80001,21611,
a_517,645,1,STADIO,6451,FR_merged_80001,21610,
a_517,645,1,STADIO,6451,FR_merged_80001,21613,
a_517,645,1,STADIO,6451,FR_merged_80001,21612,
b_557,806,1,POLITEAMA,8061,FE_merged_80004,10398_merged_83327,10398
b_708,TRAM2,0,STAZ. NOTARBARTOLO,TRAM20,FR_merged_80003,13002_merged_84638,13002
a_732,TRAM1,0,STAZIONE CENTRALE,TRAM10,FR_merged_80001,13462_merged_81011,13462
a_646,ARANC,0,INDIPENDENZA,ARANC0,FR_merged_80001,12397_merged_81594,12397
b_553,731,1,VERGINE MARIA,7311,FR_merged_80003,20958_merged_84497,20958
b_717,TRAM3,1,CEP,TRAM31,FR_merged_80003,13304_merged_83639,13304
b_398,534,1,JOHN LENNON,5341,FE_merged_80004,19151_merged_84069,19151
a_701,N21,0,BRANCACCIO,N210,FE_merged_80002,13058,
a_701,N21,0,BRANCACCIO,N210,FE_merged_80002,13053,
a_700,N21,0,BRANCACCIO,N210,FE_merged_80002,13050,
a_700,N21,0,BRANCACCIO,N210,FE_merged_80002,13051,
a_701,N21,0,BRANCACCIO,N210,FE_merged_80002,13056,
a_701,N21,0,BRANCACCIO,N210,FE_merged_80002,13057,
a_701,N21,0,BRANCACCIO,N210,FE_merged_80002,13054,
a_701,N21,0,BRANCACCIO,N210,FE_merged_80002,13055,
a_564,806,0,MONDELLO,8060,FE_merged_80002,10568_merged_81694,10568
b_487,625,1,STADIO,6251,FE_merged_80004,20258,
b_487,625,1,STADIO,6251,FE_merged_80004,20259,
b_487,625,1,STADIO,6251,FE_merged_80004,20252,
b_487,625,1,STADIO,6251,FE_merged_80004,20253,
b_487,625,1,STADIO,6251,FE_merged_80004,20256,
b_187,209,1,PARCHEGGIO ORETO,2091,FE_merged_80004,15681_merged_85359,15681
b_487,625,1,STADIO,6251,FE_merged_80004,20254,
b_487,625,1,STADIO,6251,FE_merged_80004,20255,
b_52,101,0,STAZIONE CENTRALE,1010,FR_merged_80003,1177,
b_52,101,1,STADIO,1011,FR_merged_80003,1176,
b_52,101,0,STAZIONE CENTRALE,1010,FR_merged_80003,1175,
b_51,101,0,STAZIONE CENTRALE,1010,FR_merged_80003,1173,
b_51,101,0,STAZIONE CENTRALE,1010,FR_merged_80003,1172,
a_661,EXPR,1,PARCHEGGIO BASILE,EXPR1,FR_merged_80001,23509,
a_661,EXPR,1,PARCHEGGIO BASILE,EXPR1,FR_merged_80001,23508,
a_661,EXPR,1,PARCHEGGIO BASILE,EXPR1,FR_merged_80001,23507,
a_661,EXPR,1,PARCHEGGIO BASILE,EXPR1,FR_merged_80001,23506,
a_661,EXPR,1,PARCHEGGIO BASILE,EXPR1,FR_merged_80001,23505,
a_661,EXPR,1,PARCHEGGIO BASILE,EXPR1,FR_merged_80001,23504,
a_661,EXPR,1,PARCHEGGIO BASILE,EXPR1,FR_merged_80001,23503,
a_661,EXPR,1,PARCHEGGIO BASILE,EXPR1,FR_merged_80001,23502,
a_661,EXPR,1,PARCHEGGIO BASILE,EXPR1,FR_merged_80001,23501,
a_661,EXPR,1,PARCHEGGIO BASILE,EXPR1,FR_merged_80001,23500,
b_536,704,1,CROCI,7041,FE_merged_80004,20677_merged_85881,20677
a_640,ARANC,0,INDIPENDENZA,ARANC0,FE_merged_80002,12292_merged_80359,12292
a_460,616,0,BARCARELLO,6160,FR_merged_80001,8549,
a_460,616,1,STADIO,6161,FR_merged_80001,8548,
a_459,616,0,BARCARELLO,6160,FE_merged_80002,8545,
a_459,616,0,BARCARELLO,6160,FE_merged_80002,8544,
a_459,616,0,BARCARELLO,6160,FE_merged_80002,8546,
a_459,616,0,BARCARELLO,6160,FE_merged_80002,8541,
a_459,616,0,BARCARELLO,6160,FE_merged_80002,8540,
a_459,616,0,BARCARELLO,6160,FE_merged_80002,8543,
a_459,616,0,BARCARELLO,6160,FE_merged_80002,8542,
a_282,243,1,STAZIONE CENTRALE,2431,FE_merged_80002,18446_merged_80903,18446
a_641,ARANC,1,PORTA FELICE,ARANC1,FE_merged_80002,23127,
b_146,109,1,PARCHEGGIO BASILE,1091,FR_merged_80003,14930_merged_84785,14930
a_641,ARANC,1,PORTA FELICE,ARANC1,FE_merged_80002,23126,
a_640,ARANC,0,INDIPENDENZA,ARANC0,FE_merged_80002,12295_merged_82199,12295
a_370,462,1,PARCHEGGIO EMIRI,4621,FE_merged_80002,19933_merged_81464,19933
a_379,513,1,JOHN LENNON,5131,FR_merged_80001,20076_merged_80981,20076
a_185,209,1,PARCHEGGIO ORETO,2091,FE_merged_80002,16885,
a_642,ARANC,0,INDIPENDENZA,ARANC0,FE_merged_80002,12340_merged_82922,12340
b_85,103,1,JOHN LENNON,1031,FR_merged_80003,14003_merged_84660,14003
a_22,101,0,STAZIONE CENTRALE,1010,FR_merged_80001,393,
a_22,101,1,STADIO,1011,FR_merged_80001,392,
a_210,224,0,STAZIONE CENTRALE,2240,FR_merged_80001,17313_merged_80432,17313
a_22,101,0,STAZIONE CENTRALE,1010,FR_merged_80001,397,
a_22,101,1,STADIO,1011,FR_merged_80001,396,
a_22,101,0,STAZIONE CENTRALE,1010,FR_merged_80001,395,
a_22,101,1,STADIO,1011,FR_merged_80001,394,
a_22,101,0,STAZIONE CENTRALE,1010,FR_merged_80001,399,
a_22,101,1,STADIO,1011,FR_merged_80001,398,
a_191,210,0,VIALE DEI PICCIOTTI,2100,FR_merged_80001,3748,
a_191,210,0,VIALE DEI PICCIOTTI,2100,FR_merged_80001,3749,
a_190,210,0,VIALE DEI PICCIOTTI,2100,FE_merged_80002,3746,
a_190,210,0,VIALE DEI PICCIOTTI,2100,FE_merged_80002,3744,
a_190,210,0,VIALE DEI PICCIOTTI,2100,FE_merged_80002,3745,
a_190,210,0,VIALE DEI PICCIOTTI,2100,FE_merged_80002,3742,
a_190,210,0,VIALE DEI PICCIOTTI,2100,FE_merged_80002,3743,
a_190,210,0,VIALE DEI PICCIOTTI,2100,FE_merged_80002,3740,
a_190,210,0,VIALE DEI PICCIOTTI,2100,FE_merged_80002,3741,
b_398,534,1,JOHN LENNON,5341,FE_merged_80004,19146_merged_85706,19146
a_209,224,0,STAZIONE CENTRALE,2240,FE_merged_80002,17305_merged_82063,17305
b_84,103,1,JOHN LENNON,1031,FE_merged_80004,13977_merged_85521,13977
a_179,134,0,PIAZZA XIII VITTIME,1340,FR_merged_80001,3506_merged_81601,3506
a_666,H2,0,BORGO NUOVO,H20,FR_merged_80001,12846_merged_81872,12846
b_690,TRAM1,0,STAZIONE CENTRALE,TRAM10,FE_merged_80004,12422_merged_83414,12422
b_468,616,1,STADIO,6161,FR_merged_80003,19973,
b_259,234,1,VIA ORETO,2341,FR_merged_80003,16709,
a_332,327,1,BOCCADIFALCO,3271,FE_merged_80002,19310_merged_82773,19310
b_259,234,1,VIA ORETO,2341,FR_merged_80003,16708,
a_562,806,0,MONDELLO,8060,FE_merged_80002,10532_merged_80310,10532
b_468,616,1,STADIO,6161,FR_merged_80003,19975,
b_468,616,1,STADIO,6161,FR_merged_80003,19974,
a_523,675,0,OSPEDALE CERVELLO,6750,FE_merged_80002,9757,
a_523,675,0,OSPEDALE CERVELLO,6750,FE_merged_80002,9756,
a_523,675,0,OSPEDALE CERVELLO,6750,FE_merged_80002,9755,
a_523,675,0,OSPEDALE CERVELLO,6750,FE_merged_80002,9754,
a_523,675,0,OSPEDALE CERVELLO,6750,FE_merged_80002,9753,
a_523,675,0,OSPEDALE CERVELLO,6750,FE_merged_80002,9752,
a_523,675,0,OSPEDALE CERVELLO,6750,FE_merged_80002,9751,
a_523,675,0,OSPEDALE CERVELLO,6750,FE_merged_80002,9750,
b_469,616,1,STADIO,6161,FR_merged_80003,19979,
a_523,675,0,OSPEDALE CERVELLO,6750,FE_merged_80002,9759,
a_523,675,0,OSPEDALE CERVELLO,6750,FE_merged_80002,9758,
b_468,616,1,STADIO,6161,FR_merged_80003,19978,
b_708,TRAM2,0,STAZ. NOTARBARTOLO,TRAM20,FR_merged_80003,12978_merged_84049,12978
a_596,812,0,MONTEPELLEGRINO,8120,FR_merged_80001,11318_merged_82830,11318
a_103,106,1,PARCHEGGIO EMIRI,1061,FR_merged_80001,15533_merged_81447,15533
a_197,212,0,CROCEVERDE,2120,FE_merged_80002,3876,
b_553,731,1,VERGINE MARIA,7311,FR_merged_80003,20955_merged_84500,20955
b_612,EXPR,0,INDIPENDENZA,EXPR0,FR_merged_80003,11532_merged_84715,11532
b_380,513,0,S. GIOVANNI APOSTOLO,5130,FE_merged_80004,7331_merged_85802,7331
a_366,442,1,PARCHEGGIO EMIRI,4421,FR_merged_80001,19850_merged_82979,19850
a_561,806,1,POLITEAMA,8061,FE_merged_80002,10486_merged_83016,10486
b_288,243,1,STAZIONE CENTRALE,2431,FR_merged_80003,17305_merged_85305,17305
a_623,87,0,PARTANNA MONDELLO,870,FE_merged_80002,11923_merged_82811,11923
a_397,534,1,JOHN LENNON,5341,FR_merged_80001,20394_merged_80899,20394
a_185,209,1,PARCHEGGIO ORETO,2091,FE_merged_80002,16892_merged_81241,16892
b_567,806,0,MONDELLO,8060,FR_merged_80003,10639_merged_85663,10639
b_610,EXPR,0,INDIPENDENZA,EXPR0,FE_merged_80004,11495_merged_84424,11495
a_623,87,0,PARTANNA MONDELLO,870,FE_merged_80002,11926_merged_82813,11926
b_145,109,1,PARCHEGGIO BASILE,1091,FE_merged_80004,14890_merged_85731,14890
b_570,806,1,POLITEAMA,8061,FR_merged_80003,10709,
b_605,ARANC,1,PORTA FELICE,ARANC1,FR_merged_80003,21313_merged_83802,21313
a_66,102,1,STAZ. NOTARBARTOLO,1021,FE_merged_80002,14918_merged_81433,14918
a_499,628,0,STADIO,6280,FR_merged_80001,9250,
a_604,84,0,VALDESI,840,FE_merged_80002,11481_merged_82698,11481
a_346,380,1,PARCHEGGIO BASILE,3801,FE_merged_80002,19593_merged_81773,19593
a_688,N12,1,VIA SARULLO,N121,FR_merged_80001,23756,
a_281,243,1,STAZIONE CENTRALE,2431,FE_merged_80002,18440_merged_80905,18440
b_604,ARANC,1,PORTA FELICE,ARANC1,FR_merged_80003,21302_merged_85326,21302
a_197,212,1,VIALE DEI PICCIOTTI,2121,FE_merged_80002,17136_merged_82036,17136
b_670,N22,0,VILLA CIAMBRA,N220,FR_merged_80003,11938_merged_84394,11938
a_346,380,1,PARCHEGGIO BASILE,3801,FE_merged_80002,19584_merged_80178,19584
a_70,102,1,STAZ. NOTARBARTOLO,1021,FR_merged_80001,14998_merged_81582,14998
a_177,134,1,JOHN LENNON,1341,FE_merged_80002,16746_merged_80246,16746
b_107,106,1,PARCHEGGIO EMIRI,1061,FE_merged_80004,14342_merged_83810,14342
a_267,237,0,STAZIONE CENTRALE,2370,FR_merged_80001,5058,
a_267,237,0,STAZIONE CENTRALE,2370,FR_merged_80001,5059,
b_365,422,1,PARCHEGGIO EMIRI,4221,FR_merged_80003,18582,
a_267,237,0,STAZIONE CENTRALE,2370,FR_merged_80001,5054,
a_267,237,0,STAZIONE CENTRALE,2370,FR_merged_80001,5055,
a_267,237,0,STAZIONE CENTRALE,2370,FR_merged_80001,5056,
a_267,237,0,STAZIONE CENTRALE,2370,FR_merged_80001,5057,
a_267,237,0,STAZIONE CENTRALE,2370,FR_merged_80001,5050,
a_267,237,0,STAZIONE CENTRALE,2370,FR_merged_80001,5051,
a_267,237,0,STAZIONE CENTRALE,2370,FR_merged_80001,5052,
a_267,237,0,STAZIONE CENTRALE,2370,FR_merged_80001,5053,
b_85,103,1,JOHN LENNON,1031,FR_merged_80003,13994_merged_84987,13994
b_383,513,1,JOHN LENNON,5131,FR_merged_80003,18893,
b_383,513,1,JOHN LENNON,5131,FR_merged_80003,18892,
b_383,513,1,JOHN LENNON,5131,FR_merged_80003,18891,
b_383,513,1,JOHN LENNON,5131,FR_merged_80003,18897,
b_383,513,1,JOHN LENNON,5131,FR_merged_80003,18896,
b_383,513,1,JOHN LENNON,5131,FR_merged_80003,18895,
b_383,513,1,JOHN LENNON,5131,FR_merged_80003,18894,
b_383,513,1,JOHN LENNON,5131,FR_merged_80003,18899,
b_383,513,1,JOHN LENNON,5131,FR_merged_80003,18898,
b_79,102,1,STAZ. NOTARBARTOLO,1021,FR_merged_80003,13894,
a_557,806,0,MONDELLO,8060,FE_merged_80002,10387_merged_81671,10387
b_724,TRAM4,0,CALATAFIMI,TRAM40,FR_merged_80003,13459_merged_85781,13459
b_376,462,1,PARCHEGGIO EMIRI,4621,FR_merged_80003,18769,
b_376,462,1,PARCHEGGIO EMIRI,4621,FR_merged_80003,18768,
b_375,462,1,PARCHEGGIO EMIRI,4621,FR_merged_80003,18761,
b_375,462,1,PARCHEGGIO EMIRI,4621,FR_merged_80003,18760,
a_370,462,1,PARCHEGGIO EMIRI,4621,FE_merged_80002,19939_merged_80249,19939
b_375,462,1,PARCHEGGIO EMIRI,4621,FR_merged_80003,18762,
b_376,462,1,PARCHEGGIO EMIRI,4621,FR_merged_80003,18765,
b_376,462,1,PARCHEGGIO EMIRI,4621,FR_merged_80003,18764,
b_376,462,1,PARCHEGGIO EMIRI,4621,FR_merged_80003,18767,
b_376,462,1,PARCHEGGIO EMIRI,4621,FR_merged_80003,18766,
a_659,EXPR,0,INDIPENDENZA,EXPR0,FE_merged_80002,12638_merged_81410,12638
b_424,603,0,MONDELLO,6030,FE_merged_80004,8040_merged_85108,8040
a_423,603,0,MONDELLO,6030,FR_merged_80001,8035,
a_423,603,0,MONDELLO,6030,FR_merged_80001,8034,
a_423,603,0,MONDELLO,6030,FR_merged_80001,8037,
a_423,603,0,MONDELLO,6030,FR_merged_80001,8036,
a_423,603,0,MONDELLO,6030,FR_merged_80001,8031,
a_423,603,0,MONDELLO,6030,FR_merged_80001,8033,
a_423,603,0,MONDELLO,6030,FR_merged_80001,8032,
a_292,246,1,OSPEDALE CIVICO,2461,FE_merged_80002,18614_merged_82349,18614
a_423,603,0,MONDELLO,6030,FR_merged_80001,8038,
b_695,TRAM1,1,ROCCELLA,TRAM11,FR_merged_80003,12588,
b_695,TRAM1,0,STAZIONE CENTRALE,TRAM10,FR_merged_80003,12583,
b_695,TRAM1,1,ROCCELLA,TRAM11,FR_merged_80003,12582,
b_695,TRAM1,0,STAZIONE CENTRALE,TRAM10,FR_merged_80003,12581,
b_695,TRAM1,1,ROCCELLA,TRAM11,FR_merged_80003,12580,
b_695,TRAM1,0,STAZIONE CENTRALE,TRAM10,FR_merged_80003,12587,
b_695,TRAM1,1,ROCCELLA,TRAM11,FR_merged_80003,12586,
b_695,TRAM1,0,STAZIONE CENTRALE,TRAM10,FR_merged_80003,12585,
b_695,TRAM1,1,ROCCELLA,TRAM11,FR_merged_80003,12584,
a_240,231,1,STAZIONE CENTRALE,2311,FE_merged_80002,17712_merged_80672,17712
a_598,812,0,MONTEPELLEGRINO,8120,FR_merged_80001,11342_merged_81038,11342
b_697,TRAM1,1,ROCCELLA,TRAM11,FR_merged_80003,12630_merged_84644,12630
b_195,210,1,PARCHEGGIO ORETO,2101,FR_merged_80003,15847_merged_85040,15847
b_263,234,1,VIA ORETO,2341,FR_merged_80003,16763_merged_83603,16763
b_180,134,0,PIAZZA XIII VITTIME,1340,FE_merged_80004,3514,
b_368,442,1,PARCHEGGIO EMIRI,4421,FR_merged_80003,18650_merged_85342,18650
b_280,241,1,PARCHEGGIO ORETO,2411,FR_merged_80003,17149_merged_83632,17149
a_408,544,1,JOHN LENNON,5441,FR_merged_80001,20528_merged_81668,20528
a_659,EXPR,0,INDIPENDENZA,EXPR0,FE_merged_80002,12657_merged_81304,12657
a_303,304,0,VILLA TASCA,3040,FR_merged_80001,5869,
a_303,304,0,VILLA TASCA,3040,FR_merged_80001,5868,
a_303,304,0,VILLA TASCA,3040,FR_merged_80001,5865,
a_303,304,0,VILLA TASCA,3040,FR_merged_80001,5864,
a_303,304,0,VILLA TASCA,3040,FR_merged_80001,5867,
a_303,304,0,VILLA TASCA,3040,FR_merged_80001,5866,
a_302,304,0,VILLA TASCA,3040,FE_merged_80002,5860,
a_303,304,0,VILLA TASCA,3040,FR_merged_80001,5863,
a_303,304,0,VILLA TASCA,3040,FR_merged_80001,5862,
b_149,109,1,PARCHEGGIO BASILE,1091,FR_merged_80003,14978_merged_84591,14978
a_605,84,0,VALDESI,840,FR_merged_80001,11501_merged_83036,11501
b_291,243,1,STAZIONE CENTRALE,2431,FR_merged_80003,17355,
b_699,TRAM1,1,ROCCELLA,TRAM11,FR_merged_80003,12710_merged_84105,12710
b_291,243,1,STAZIONE CENTRALE,2431,FR_merged_80003,17357,
b_291,243,1,STAZIONE CENTRALE,2431,FR_merged_80003,17356,
b_291,243,1,STAZIONE CENTRALE,2431,FR_merged_80003,17351,
b_291,243,1,STAZIONE CENTRALE,2431,FR_merged_80003,17350,
b_596,ARANC,1,PORTA FELICE,ARANC1,FE_merged_80004,21176_merged_84021,21176
a_348,380,1,PARCHEGGIO BASILE,3801,FR_merged_80001,19625_merged_83043,19625
b_108,106,0,STADIO,1060,FR_merged_80003,2233,
b_544,721,1,CROCI,7211,FR_merged_80003,20806_merged_83786,20806
b_736,224P,0,STAZIONE CENTRALE,224P0,FR_merged_80003,16114,
b_559,806,0,MONDELLO,8060,FE_merged_80004,10441_merged_85510,10441
b_217,224,0,STAZIONE CENTRALE,2240,FR_merged_80003,16115,
a_104,106,1,PARCHEGGIO EMIRI,1061,FR_merged_80001,15557_merged_81080,15557
b_724,TRAM4,1,STAZ. NOTARBARTOLO,TRAM41,FR_merged_80003,22011_merged_83278,22011
b_736,224P,0,STAZIONE CENTRALE,224P0,FR_merged_80003,16116,
b_217,224,0,STAZIONE CENTRALE,2240,FR_merged_80003,16117,
b_735,224P,0,STAZIONE CENTRALE,224P0,FR_merged_80003,16110,
b_305,304,0,VILLA TASCA,3040,FR_merged_80003,5932,
b_305,304,0,VILLA TASCA,3040,FR_merged_80003,5931,
a_372,462,1,PARCHEGGIO EMIRI,4621,FR_merged_80001,19965_merged_81703,19965
b_305,304,0,VILLA TASCA,3040,FR_merged_80003,5930,
a_405,544,1,JOHN LENNON,5441,FR_merged_80001,20502_merged_81523,20502
a_496,628,1,SFERRACAVALLO,6281,FE_merged_80002,9191,
a_496,628,0,STADIO,6280,FE_merged_80002,9190,
a_794,628P,0,STADIO,628P0,FE_merged_80002,9193,
a_496,628,0,STADIO,6280,FE_merged_80002,9192,
a_496,628,1,SFERRACAVALLO,6281,FE_merged_80002,9195,
a_794,628P,1,ISOLA DELLE FEMMINE,628P1,FE_merged_80002,9194,
a_497,628,0,STADIO,6280,FE_merged_80002,9197,
b_416,544,0,MONDELLO,5440,FR_merged_80003,7943,
a_497,628,0,STADIO,6280,FE_merged_80002,9199,
a_497,628,1,SFERRACAVALLO,6281,FE_merged_80002,9198,
b_416,544,0,MONDELLO,5440,FR_merged_80003,7948,
a_222,226,0,POMARA,2260,FR_merged_80001,4323_merged_83065,4323
b_360,422,0,BORGO NUOVO,4220,FE_merged_80004,6956,
b_704,TRAM2,1,BORGO NUOVO,TRAM21,FE_merged_80004,12855_merged_83386,12855
b_708,TRAM2,1,BORGO NUOVO,TRAM21,FR_merged_80003,13001_merged_84636,13001
b_481,619,1,STADIO,6191,FR_merged_80003,8866,
b_481,619,0,S. FILIPPO NERI,6190,FR_merged_80003,8867,
b_480,619,0,S. FILIPPO NERI,6190,FR_merged_80003,8864,
b_480,619,0,S. FILIPPO NERI,6190,FR_merged_80003,8862,
b_480,619,0,S. FILIPPO NERI,6190,FR_merged_80003,8863,
b_480,619,0,S. FILIPPO NERI,6190,FR_merged_80003,8860,
b_480,619,0,S. FILIPPO NERI,6190,FR_merged_80003,8861,
b_603,ARANC,1,PORTA FELICE,ARANC1,FR_merged_80003,21285_merged_83313,21285
b_481,619,0,S. FILIPPO NERI,6190,FR_merged_80003,8868,
b_481,619,0,S. FILIPPO NERI,6190,FR_merged_80003,8869,
a_252,234,1,VIA ORETO,2341,FR_merged_80001,17882,
b_475,619,1,STADIO,6191,FE_merged_80004,20079_merged_84232,20079
a_31,101,1,STADIO,1011,FR_merged_80001,14857_merged_81853,14857
a_252,234,1,VIA ORETO,2341,FR_merged_80001,17884,
b_643,N12,1,VIA SARULLO,N121,FE_merged_80004,21715_merged_85828,21715
b_435,606,1,STADIO,6061,FE_merged_80004,19590_merged_85014,19590
a_525,675,1,STADIO,6751,FR_merged_80001,21733_merged_80027,21733
b_274,237,1,PARCHEGGIO ORETO,2371,FR_merged_80003,17020_merged_86461,17020
a_606,84,0,VALDESI,840,FR_merged_80001,11515_merged_81368,11515
b_369,442,1,PARCHEGGIO EMIRI,4421,FR_merged_80003,18669_merged_83941,18669
a_561,806,0,MONDELLO,8060,FE_merged_80002,10501_merged_81803,10501
b_646,N12,1,VIA SARULLO,N121,FR_merged_80003,21728_merged_84084,21728
b_560,806,1,POLITEAMA,8061,FE_merged_80004,10463_merged_85401,10463
b_646,N12,0,ROCCAZZO,N120,FR_merged_80003,11786_merged_85223,11786
a_67,102,1,STAZ. NOTARBARTOLO,1021,FR_merged_80001,14950_merged_81224,14950
b_380,513,0,S. GIOVANNI APOSTOLO,5130,FE_merged_80004,7330_merged_85803,7330
a_191,210,1,PARCHEGGIO ORETO,2101,FR_merged_80001,17032_merged_81639,17032
a_643,ARANC,0,INDIPENDENZA,ARANC0,FR_merged_80001,12346_merged_82927,12346
a_92,104,1,PARCHEGGIO BASILE,1041,FR_merged_80001,15359_merged_82127,15359
a_67,102,1,STAZ. NOTARBARTOLO,1021,FR_merged_80001,14939_merged_81552,14939
a_531,704,0,PALLAVICINO,7040,FE_merged_80002,9942,
a_531,704,0,PALLAVICINO,7040,FE_merged_80002,9943,
a_752,TRAM2,0,STAZ. NOTARBARTOLO,TRAM20,FE_merged_80002,13968_merged_80753,13968
a_531,704,0,PALLAVICINO,7040,FE_merged_80002,9941,
a_532,704,0,PALLAVICINO,7040,FR_merged_80001,9946,
a_532,704,0,PALLAVICINO,7040,FR_merged_80001,9947,
a_531,704,0,PALLAVICINO,7040,FE_merged_80002,9944,
b_381,513,1,JOHN LENNON,5131,FE_merged_80004,18854_merged_84090,18854
a_532,704,0,PALLAVICINO,7040,FR_merged_80001,9948,
a_532,704,0,PALLAVICINO,7040,FR_merged_80001,9949,
a_643,ARANC,0,INDIPENDENZA,ARANC0,FR_merged_80001,12355_merged_81382,12355
b_288,243,1,STAZIONE CENTRALE,2431,FR_merged_80003,17312_merged_83675,17312
a_595,812,0,MONTEPELLEGRINO,8120,FR_merged_80001,11297_merged_81763,11297
a_151,110,1,JOHN LENNON,1101,FR_merged_80001,16283_merged_82361,16283
a_531,704,1,CROCI,7041,FE_merged_80002,21875,
a_531,704,1,CROCI,7041,FE_merged_80002,21874,
a_531,704,1,CROCI,7041,FE_merged_80002,21877,
a_531,704,1,CROCI,7041,FE_merged_80002,21876,
a_531,704,1,CROCI,7041,FE_merged_80002,21871,
a_531,704,1,CROCI,7041,FE_merged_80002,21870,
a_531,704,1,CROCI,7041,FE_merged_80002,21873,
a_531,704,1,CROCI,7041,FE_merged_80002,21872,
a_532,704,1,CROCI,7041,FR_merged_80001,21879,
a_532,704,1,CROCI,7041,FR_merged_80001,21878,
b_306,304,1,INDIPENDENZA,3041,FR_merged_80003,17720_merged_85679,17720
b_465,616,1,STADIO,6161,FE_merged_80004,19935_merged_83483,19935
b_715,TRAM3,1,CEP,TRAM31,FR_merged_80003,13216_merged_84577,13216
b_351,380,1,PARCHEGGIO BASILE,3801,FR_merged_80003,18446_merged_84145,18446
b_487,625,1,STADIO,6251,FE_merged_80004,20257,
b_306,304,1,INDIPENDENZA,3041,FR_merged_80003,17716_merged_83910,17716
b_717,TRAM3,0,STAZ. NOTARBARTOLO,TRAM30,FR_merged_80003,13291_merged_85020,13291
