stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,wheelchair_boarding,stop_timezone,stop_url,parent_station,location_type
2219,2219,GARIBALDI,,38.11361667,13.366875,1,1,Europe/Rome,,,0
2218,2218,ALLORO - COCCHIERI,,38.11522333,13.36739833,1,1,Europe/Rome,,,0
151,151,BACHELET 1,,38.08603167,13.33321479,1,1,Europe/Rome,,,0
152,152,BACHELET 2,,38.08748233,13.33511987,1,1,Europe/Rome,,,0
1161,1161,MESSINA MARINE - SAETTA,,38.107565,13.38208667,1,1,Europe/Rome,,,0
1807,1807,S. LORENZO - DEI QUARTIERI,,38.16178167,13.324525,1,1,Europe/Rome,,,0
1806,1806,S. LORENZO - CORSICA,,38.1579,13.33089333,1,1,Europe/Rome,,,0
1805,1805,S. LORENZO - CORSICA,,38.15833976,13.3307245,1,1,Europe/Rome,,,0
1804,1804,S. LORENZO - COMMISSARIATO P.S.,,38.16496255,13.31815688,1,1,Europe/Rome,,,0
1803,1803,S. LORENZO - CLINICA STAGNO,,38.16795969,13.3137357,1,1,Europe/Rome,,,0
1802,1802,S. LORENZO - CLINICA STAGNO,,38.16927667,13.31049333,1,1,Europe/Rome,,,0
1801,1801,S. LORENZO - CLINICA STAGNO,,38.1685168,13.31310893,1,1,Europe/Rome,,,0
1800,1800,S. LORENZO - ASTORINO,,38.16286993,13.32324784,1,1,Europe/Rome,,,0
1809,1809,S. LORENZO - INGEGNEROS,,38.1594492,13.33003432,1,1,Europe/Rome,,,0
1808,1808,S. LORENZO - INGEGNEROS,,38.15963531,13.3300293,1,1,Europe/Rome,,,0
1948,1948,SFERRACAVALLO - PIAZZA TOMMASO NATALE,,38.191534792,13.28440521,1,1,Europe/Rome,,,0
1949,1949,SIMONE GULI' - CALCEDONIO,,38.14148248,13.36696565,1,1,Europe/Rome,,,0
1942,1942,SFERRACAVALLO - DELL'ARANCIO,,38.19578608,13.27992792,1,1,Europe/Rome,,,0
1943,1943,SFERRACAVALLO - DELL'ARANCIO,,38.1960327,13.27926464,1,1,Europe/Rome,,,0
1940,1940,SFERRACAVALLO - DELEGAZIONE,,38.19383564,13.28247466,1,1,Europe/Rome,,,0
1941,1941,SFERRACAVALLO - DELEGAZIONE,,38.1934395,13.28274161,1,1,Europe/Rome,,,0
1946,1946,SFERRACAVALLO - NICOLETTI,,38.194418606,13.281767314,1,1,Europe/Rome,,,0
1947,1947,SFERRACAVALLO - PASSAGGIO A LIVELLO,,38.19115618,13.28482995,1,1,Europe/Rome,,,0
1944,1944,SFERRACAVALLO - MANDERINO,,38.19716574,13.27778385,1,1,Europe/Rome,,,0
1945,1945,SFERRACAVALLO - MANDERINO,,38.19723279,13.27756226,1,1,Europe/Rome,,,0
818,818,FANTE - INAIL,,38.15081608,13.34184414,1,1,Europe/Rome,,,0
819,819,FANTE - PISCINA COMUNALE,,38.1489581767,13.34297186,1,1,Europe/Rome,,,0
810,810,FALSOMIELE - VILLA ALBANESE,,38.08117261,13.37418213,1,1,Europe/Rome,,,0
812,812,FALSOMIELE 1,,38.07564167,13.34978833,1,1,Europe/Rome,,,0
816,816,FANTE - C.T.O.,,38.15207013,13.34105922,1,1,Europe/Rome,,,0
817,817,FANTE - INAIL,,38.15031626,13.3422537333,1,1,Europe/Rome,,,0
1622,1622,RE RUGGERO,,38.10914684,13.35374638,1,1,Europe/Rome,,,0
1993,1993,STRASBURGO - BRIUCCIA,,38.15128549,13.3317119,1,1,Europe/Rome,,,0
1490,1490,PIAZZA NOCE,,38.12167979,13.3336097,1,1,Europe/Rome,,,0
1491,1491,PIAZZA PAGLIARELLI,,38.09046822,13.33144044,1,1,Europe/Rome,,,0
1492,1492,PIAZZA PAPA GIOVANNI PAOLO II,,38.15242798,13.33773494,1,1,Europe/Rome,,,0
1494,1494,PIAZZA PRETORIA,,38.11470241,13.36204514,1,1,Europe/Rome,,,0
1496,1496,PIAZZA S. CRISTINA - TINDARI,,38.12932647,13.29838961,1,1,Europe/Rome,,,0
1497,1497,PIAZZA S. LORENZO,,38.16125908,13.32568927,1,1,Europe/Rome,,,0
1499,1499,PIAZZA SAN FRANCESCO DI PAOLA,,38.12124721,13.35317373,1,1,Europe/Rome,,,0
423,423,CHIAVELLI - VITALE,,38.08750192,13.37017626,1,1,Europe/Rome,,,0
1994,1994,STRASBURGO - BRIUCCIA,,38.15058833,13.332045,1,1,Europe/Rome,,,0
1700,1700,REGIONE SICILIANA - VILLA TASCA,,38.09983134,13.33165151,1,1,Europe/Rome,,,0
1701,1701,REGIONE SICILIANA - VILLAGRAZIA,,38.08647233,13.34985224,1,1,Europe/Rome,,,0
1702,1702,REGIONE SICILIANA - VILLAGRAZIA,,38.08703033,13.34962067,1,1,Europe/Rome,,,0
1704,1704,REGIONE SICILIANA,,38.15291513,13.32080378,1,1,Europe/Rome,,,0
1705,1705,RESTIVO - DELLE MADONIE,,38.14855432,13.33338171,1,1,Europe/Rome,,,0
1706,1706,RESTIVO - DELLE MADONIE,,38.148336,13.33340988,1,1,Europe/Rome,,,0
1707,1707,RESTIVO - EMILIA,,38.14488295,13.33564147,1,1,Europe/Rome,,,0
1708,1708,RESTIVO - EMILIA,,38.14499388,13.33548232,1,1,Europe/Rome,,,0
1709,1709,RESTIVO - LAZIO,,38.14287264,13.33685115,1,1,Europe/Rome,,,0
1996,1996,STRASBURGO - DANIMARCA,,38.15344833,13.32969,1,1,Europe/Rome,,,0
1390,1390,PARLAVECCHIO - S. ORSOLA,,38.10157833,13.36117,1,1,Europe/Rome,,,0
1128,1128,MATTEI - TERSICORE,,38.1935798,13.32216354,1,1,Europe/Rome,,,0
1129,1129,MATTEI,,38.191475,13.32248,1,1,Europe/Rome,,,0
1120,1120,MATER DOLOROSA - CAMARINA,,38.17523,13.33457,1,1,Europe/Rome,,,0
1121,1121,MATER DOLOROSA - CAMARINA,,38.17517667,13.33432667,1,1,Europe/Rome,,,0
1122,1122,MATER DOLOROSA - MERCADANTE,,38.17376667,13.33044833,1,1,Europe/Rome,,,0
1123,1123,MATER DOLOROSA - PETROSINO,,38.17346833,13.32976,1,1,Europe/Rome,,,0
1124,1124,MATTEI - AFRODITE,,38.19373884,13.3219488,1,1,Europe/Rome,,,0
1125,1125,MATTEI - CALLIOPE,,38.19217679,13.32253888,1,1,Europe/Rome,,,0
1126,1126,MATTEI - COLLOTTI,,38.19537254,13.32106903,1,1,Europe/Rome,,,0
1127,1127,MATTEI - GIUGNONE,,38.19489167,13.32152,1,1,Europe/Rome,,,0
524,524,CRISTOFORO COLOMBO - ABATE PALMERIO,,38.189735,13.354655,1,1,Europe/Rome,,,0
525,525,CRISTOFORO COLOMBO - BELVEDERE MARE,,38.16924,13.36677333,1,1,Europe/Rome,,,0
526,526,CRISTOFORO COLOMBO - BELVEDERE,,38.16847667,13.366435,1,1,Europe/Rome,,,0
527,527,CRISTOFORO COLOMBO - BELVEDERE,,38.16830833,13.36646,1,1,Europe/Rome,,,0
1018,1018,LIBERO GRASSI,,38.11394167,13.33240333,1,1,Europe/Rome,,,0
1019,1019,LIBERO GRASSI - DEGLI EMIRI,,38.11456419,13.33233431,1,1,Europe/Rome,,,0
522,522,CRISPI - SCINA',,38.12978,13.36071208,1,1,Europe/Rome,,,0
523,523,CRISTOFORO COLOMBO - ABATE PALMERIO,,38.18937833,13.35429167,1,1,Europe/Rome,,,0
1010,1010,LEVRIERE - ERMELLINO,,38.08615,13.36611667,1,1,Europe/Rome,,,0
1011,1011,LEVRIERE - BASSOTTO,,38.08271156,13.36459516,1,1,Europe/Rome,,,0
1012,1012,LEVRIERE - RUMORE,,38.08095845,13.36128385,1,1,Europe/Rome,,,0
1234,1234,NEBRODI - DELLE MADONIE,,38.14646667,13.331465,1,1,Europe/Rome,,,0
1237,1237,NEBRODI - SARDEGNA,,38.14596,13.33169333,1,1,Europe/Rome,,,0
1231,1231,NEBRODI - BELGIO,,38.14963667,13.32942667,1,1,Europe/Rome,,,0
1233,1233,NEBRODI - DE GASPERI,,38.14972833,13.329315,1,1,Europe/Rome,,,0
1238,1238,NENNI - ACC. A29 VALLE,,38.1523626,13.32271993,1,1,Europe/Rome,,,0
1239,1239,NENNI - CROCE ROSSA ITALIANA,,38.15478574,13.32038569,1,1,Europe/Rome,,,0
438,438,CIACULLI - GIBILROSSA,,38.07692462,13.40454206,1,1,Europe/Rome,,,0
439,439,CIACULLI - GIBILROSSA,,38.07698163,13.40451658,1,1,Europe/Rome,,,0
436,436,CIACULLI - GIARDINO DELLA MEMORIA,,38.08732459,13.39019358,1,1,Europe/Rome,,,0
437,437,CIACULLI - GIARDINO DELLA MEMORIA,,38.08735309,13.39026064,1,1,Europe/Rome,,,0
434,434,CIACULLI - DI STEFANO,,38.07773011,13.40304136,1,1,Europe/Rome,,,0
435,435,CIACULLI - DI STEFANO,,38.07790747,13.40285093,1,1,Europe/Rome,,,0
432,432,CIACULLI - CASSARO BONANNO,,38.07962167,13.40024333,1,1,Europe/Rome,,,0
433,433,CIACULLI - CROCE VERDE,,38.07008023,13.4166804,1,1,Europe/Rome,,,0
430,430,CIACULLI - CARRUBELLA,,38.08418533,13.39499474,1,1,Europe/Rome,,,0
431,431,CIACULLI - CASSARO BONANNO,,38.07975594,13.40002119,1,1,Europe/Rome,,,0
238,238,BRANCACCIO,,38.09681784,13.38245256,1,1,Europe/Rome,,,0
239,239,BRASA,,38.10787633,13.35385501,1,1,Europe/Rome,,,0
236,236,BRANCACCIO - S. CIRO,,38.09630833,13.382625,1,1,Europe/Rome,,,0
237,237,BRANCACCIO - S. CIRO,,38.09587833,13.38297333,1,1,Europe/Rome,,,0
230,230,BONANNO 6,,38.15491997,13.36642519,1,1,Europe/Rome,,,0
231,231,BONANNO 7,,38.1504453,13.36662635,1,1,Europe/Rome,,,0
232,232,BORREMANS - RUBENS,,38.13289449,13.3353672,1,1,Europe/Rome,,,0
233,233,BORREMANS - RUBENS,,38.13286667,13.33491333,1,1,Europe/Rome,,,0
2228,2228,IMERA - D'OSSUNA,,38.11514289,13.34952883,1,1,Europe/Rome,,,0
2229,2229,BERNINI - MARCHESANO,,38.13443333,13.32420667,1,1,Europe/Rome,,,0
2226,2226,CADORNA,,38.11023626,13.35603683,1,1,Europe/Rome,,,0
2224,2224,TUKORY - FILICIUZZA,,38.108335,13.35696,1,1,Europe/Rome,,,0
2225,2225,RE RUGGERO,,38.10844167,13.35464167,1,1,Europe/Rome,,,0
2222,2222,PIAZZA MARINA,,38.118135,13.36858333,1,1,Europe/Rome,,,0
2223,2223,TUKORY - ARCOLEO,,38.10876333,13.35852667,1,1,Europe/Rome,,,0
2220,2220,FONDO RAFFO,,38.18294544,13.30697099,1,1,Europe/Rome,,,0
2221,2221,FONDO RAFFO,,38.18287267,13.30695806,1,1,Europe/Rome,,,0
1,1,A. AMEDEO - COLONNA ROTTA,,38.113305,13.35223667,1,1,Europe/Rome,,,0
146,146,AUSONIA - POSTE,,38.15031982,13.33420896,1,1,Europe/Rome,,,0
147,147,AUTONOMIA SICILIANA - D'AMELIO,,38.14264519,13.35597181,1,1,Europe/Rome,,,0
145,145,AUSONIA - BRIUCCIA,,38.151445,13.33319,1,1,Europe/Rome,,,0
142,142,AURISPA - MERENDA,,38.12651069,13.34042653,1,1,Europe/Rome,,,0
140,140,AUGUSTA - PIAZZA S. PAOLO,,38.1300469,13.29225674,1,1,Europe/Rome,,,0
141,141,AURISPA - MERENDA,,38.12637282,13.34008971,1,1,Europe/Rome,,,0
149,149,AUTONOMIA SICILIANA - FERRI,,38.1417413,13.35382442,1,1,Europe/Rome,,,0
2088,2088,UGHETTI - MADONIA,,38.10018,13.35625961,1,1,Europe/Rome,,,0
2089,2089,UGHETTI - TRICOMI,,38.10166171,13.35591093,1,1,Europe/Rome,,,0
2082,2082,UDITORE - LEONARDO DA VINCI,,38.12873142,13.32683242,1,1,Europe/Rome,,,0
2083,2083,UDITORE - PIAZZA ALFONSO DE' LIGUORI,,38.13331135,13.32248056,1,1,Europe/Rome,,,0
2080,2080,UDITORE - CIMABUE,,38.1299992,13.32560728,1,1,Europe/Rome,,,0
2081,2081,UDITORE - LEONARDO DA VINCI,,38.12921488,13.32646182,1,1,Europe/Rome,,,0
2086,2086,UDITORE - TIEPOLO,,38.13367998,13.32221299,1,1,Europe/Rome,,,0
2084,2084,UDITORE - SERIO,,38.13219259,13.32363457,1,1,Europe/Rome,,,0
2085,2085,UDITORE - SERIO,,38.13222802,13.32349973,1,1,Europe/Rome,,,0
1833,1833,S. M. DI GESU' - TRABIA,,38.08686543,13.3761777,1,1,Europe/Rome,,,0
1830,1830,S. M. DI GESU' - REGIONE SICILIANA,,38.08938478,13.37503646,1,1,Europe/Rome,,,0
1837,1837,S. M. DI GESU' - VILLA ALHATES,,38.09531464,13.37102458,1,1,Europe/Rome,,,0
1835,1835,S. M. DI GESU' - VERDONE,,38.08571803,13.37678924,1,1,Europe/Rome,,,0
2154,2154,VILLAGRAZIA - OS1,,38.09704657,13.36666256,1,1,Europe/Rome,,,0
2155,2155,VILLAGRAZIA - OSPEDALE GUADAGNA,,38.09596688,13.36503982,1,1,Europe/Rome,,,0
2157,2157,VILLAGRAZIA - PONTE ROTTO,,38.09182167,13.356765,1,1,Europe/Rome,,,0
2151,2151,VILLAGRAZIA - ERACLEA MINOA,,38.09204333,13.3576,1,1,Europe/Rome,,,0
2152,2152,VILLAGRAZIA - MARCHESE,,38.08463184,13.33721861,1,1,Europe/Rome,,,0
933,933,LA MALFA - NUOVA,,38.15720342,13.31825072,1,1,Europe/Rome,,,0
932,932,LA MALFA - FIGC,,38.16421667,13.31145667,1,1,Europe/Rome,,,0
931,931,LA MALFA - FIGC,,38.16401863,13.312012,1,1,Europe/Rome,,,0
930,930,LA MALFA - CNR,,38.16497167,13.30979833,1,1,Europe/Rome,,,0
2158,2158,VILLAGRAZIA - S. FILIPPO,,38.09319667,13.35941,1,1,Europe/Rome,,,0
2159,2159,VILLAGRAZIA - SAN FRANCESCO DI SALES,,38.08667648,13.34543422,1,1,Europe/Rome,,,0
935,935,LA MALFA - RIPARTIZIONE ANNONA,,38.158585,13.317085,1,1,Europe/Rome,,,0
1951,1951,SIMONE GULI' - CANTIERE NAVALE,,38.13873161,13.36772472,1,1,Europe/Rome,,,0
1950,1950,SIMONE GULI' - CALCEDONIO,,38.14136329,13.36714938,1,1,Europe/Rome,,,0
1953,1953,SOLARINO,,38.10108267,13.34894077,1,1,Europe/Rome,,,0
1952,1952,SIMONE GULI',,38.13969252,13.36778104,1,1,Europe/Rome,,,0
829,829,FONTANA DEL DRAGO 2,,38.08906833,13.29990833,1,1,Europe/Rome,,,0
828,828,FONTANA DEL DRAGO 1,,38.08734667,13.29758833,1,1,Europe/Rome,,,0
825,825,FINOCCHIARO APRILE - RE FEDERICO,,38.11855,13.34781167,1,1,Europe/Rome,,,0
824,824,FINOCCHIARO APRILE - AMATO,,38.11809833,13.34482833,1,1,Europe/Rome,,,0
827,827,FONTANA DEL DRAGO - CANNOLICCHIO,,38.08602833,13.29592667,1,1,Europe/Rome,,,0
826,826,FINOCCHIARO APRILE - TRIBUNALE,,38.11882477,13.35015759,1,1,Europe/Rome,,,0
820,820,FANTE - PISCINA COMUNALE,,38.14886307,13.34293074,1,1,Europe/Rome,,,0
1483,1483,PIAZZA MOLARA,,38.08155475,13.30969513,1,1,Europe/Rome,,,0
1482,1482,PIAZZA MOLARA,,38.08163181,13.30971658,1,1,Europe/Rome,,,0
9016,9016,SAN SERGIO,,38.0972283,13.3996228,1,1,Europe/Rome,,,0
1480,1480,PIAZZA MICCA,,38.1093740933,13.3084819767,1,1,Europe/Rome,,,0
1487,1487,PIAZZA NISCEMI,,38.16374878,13.33244364,1,1,Europe/Rome,,,0
1486,1486,PIAZZA MORDINI,,38.12994568,13.35176341,1,1,,,70000,0
1485,1485,PIAZZA MONDELLO,,38.20749444,13.32689077,1,1,Europe/Rome,,,0
1484,1484,PIAZZA MONDELLO,,38.20793704,13.32690015,1,1,Europe/Rome,,,0
1489,1489,PIAZZA NOCE,,38.12169772,13.33373174,1,1,Europe/Rome,,,0
1488,1488,PIAZZA NISCEMI,,38.16350566,13.3325036,1,1,Europe/Rome,,,0
9018,9018,BIONE,,38.10119878,13.391264965,1,1,Europe/Rome,,,0
9019,9019,DI VITTORIO,,38.095237065,13.409280205,1,1,Europe/Rome,,,0
1713,1713,RESURREZIONE - DE CERVANTES,,38.166265,13.32059667,1,1,Europe/Rome,,,0
1712,1712,RESTIVO - UMBRIA,,38.14353607,13.33636299,1,1,Europe/Rome,,,0
1711,1711,RESTIVO - SARDEGNA,,38.14642493,13.33456725,1,1,Europe/Rome,,,0
1710,1710,RESTIVO - SARDEGNA,,38.14674661,13.33446533,1,1,Europe/Rome,,,0
1717,1717,RESURREZIONE - FLORIO,,38.16887,13.32256833,1,1,Europe/Rome,,,0
1716,1716,RESURREZIONE - DUCA DEGLI ABRUZZI,,38.17055833,13.32719333,1,1,Europe/Rome,,,0
1715,1715,RESURREZIONE - DUCA DEGLI ABRUZZI,,38.17037167,13.326565,1,1,Europe/Rome,,,0
1714,1714,RESURREZIONE - DE CERVANTES,,38.16604167,13.320475,1,1,Europe/Rome,,,0
1719,1719,RESURREZIONE - PIAZZA MARIA CONSOLATRICE,,38.16997833,13.32485833,1,1,Europe/Rome,,,0
1718,1718,RESURREZIONE - FLORIO,,38.168595,13.32206833,1,1,Europe/Rome,,,0
798,798,FALCONARA 4,,38.11665441,13.28871891,1,1,Europe/Rome,,,0
1271,1271,OLIMPO,,38.18908263,13.31236573,1,1,Europe/Rome,,,0
1139,1139,MESSINA MARINE - BANDITA,,38.09752,13.41713667,1,1,Europe/Rome,,,0
1138,1138,MESSINA MARINE - BANDITA,,38.097535,13.41647333,1,1,Europe/Rome,,,0
1133,1133,MESSINA MARINE - ALAGNA,,38.10438167,13.39075333,1,1,Europe/Rome,,,0
1274,1274,OLIO DI LINO 1,,38.08498789,13.32635571,1,1,Europe/Rome,,,0
1131,1131,MESSINA MARINE - ACQUA DEI CORSARI,,38.09671667,13.42687833,1,1,Europe/Rome,,,0
1130,1130,MERCURIO,,38.20467294,13.31804651,1,1,Europe/Rome,,,0
1137,1137,MESSINA MARINE - AMMIRAGLIO CRISTODULO,,38.09682333,13.42538333,1,1,Europe/Rome,,,0
1136,1136,MESSINA MARINE - ALBRICCI,,38.10237,13.39612333,1,1,Europe/Rome,,,0
1135,1135,MESSINA MARINE - ALBRICCI,,38.102385,13.395825,1,1,Europe/Rome,,,0
1134,1134,MESSINA MARINE - ALAGNA,,38.10435167,13.39095167,1,1,Europe/Rome,,,0
1276,1276,OLIO DI LINO 11,,38.08123067,13.32070559,1,1,Europe/Rome,,,0
519,519,CRISPI - PORTO,,38.12763846,13.36231068,1,1,Europe/Rome,,,0
518,518,CRISPI - PIAZZA 13 VITTIME,,38.12491344,13.36387172,1,1,Europe/Rome,,,0
1009,1009,LEVRIERE - BASSOTTO,,38.084395,13.365535,1,1,Europe/Rome,,,0
1008,1008,LEVRIERE - ANTILOPE,,38.08016544,13.35903333,1,1,Europe/Rome,,,0
1007,1007,LEONI - FAVORITA,,38.1462222767,13.3446296533,1,1,Europe/Rome,,,0
1006,1006,LEONI - FAVORITA,,38.1460145767,13.3449760367,1,1,Europe/Rome,,,0
1005,1005,LEONI - DON BOSCO,,38.14536628,13.34562476,1,1,Europe/Rome,,,0
1004,1004,LEONARDO DA VINCI - UDITORE,,38.12775827,13.32638464,1,1,Europe/Rome,,,0
1003,1003,LEONARDO DA VINCI - TOMASI DI LAMPEDUSA,,38.12657083,13.31134737,1,1,Europe/Rome,,,0
1002,1002,LEONARDO DA VINCI - SILVESTRI,,38.12702333,13.32099833,1,1,Europe/Rome,,,0
517,517,PIAZZA CRISPI,,38.13047884,13.35265967,1,1,Europe/Rome,,,0
516,516,CRISPI - CAPITANERIA,,38.12486807,13.36365044,1,1,Europe/Rome,,,0
620,620,DEI MILLE - CAMPO,,38.10108866,13.38247418,1,1,Europe/Rome,,,0
627,627,DEI MILLE - CILUFFO,,38.09359912,13.40623008,1,1,Europe/Rome,,,0
626,626,DEI MILLE - CILUFFO,,38.09373389,13.40561159,1,1,Europe/Rome,,,0
625,625,DEI MILLE - CAVALLOTTI,,38.09685238,13.39615881,1,1,Europe/Rome,,,0
624,624,DEI MILLE - CAVALLOTTI,,38.09712978,13.39527557,1,1,Europe/Rome,,,0
629,629,DEI MILLE - CORSELLI,,38.09630145,13.39849651,1,1,Europe/Rome,,,0
2,2,A. AMEDEO - LASCARIS,,38.11764306,13.35087776,1,1,Europe/Rome,,,0
11,11,ACC. A29 MONTE 1,,38.18267441,13.29064198,1,1,Europe/Rome,,,0
10,10,ACC. A29 MONTE - WELLS,,38.17868533,13.29322495,1,1,Europe/Rome,,,0
13,13,ACC. A29 MONTE 3,,38.17653679,13.2946948,1,1,Europe/Rome,,,0
15,15,ACC. A29 VALLE - COSTANTINO,,38.17544451,13.29613572,1,1,Europe/Rome,,,0
14,14,ACC. A29 MONTE 4,,38.16615734,13.30447922,1,1,Europe/Rome,,,0
17,17,ACC. A29 VALLE 1,,38.17104174,13.29995519,1,1,Europe/Rome,,,0
16,16,ACC. A29 VALLE - POSTE,,38.16714692,13.3051694,1,1,Europe/Rome,,,0
19,19,ACC. A29 VALLE 3,,38.18180992,13.29187637,1,1,Europe/Rome,,,0
18,18,ACC. A29 VALLE 2,,38.17995876,13.29307532,1,1,Europe/Rome,,,0
928,928,LA MALFA - AST,,38.15955833,13.31626833,1,1,Europe/Rome,,,0
209,209,BIANCHINI,,38.17982989,13.30983996,1,1,Europe/Rome,,,0
685,685,DEL FANTE - DEGLI ALPINI,,38.05424714,13.3113424067,1,1,Europe/Rome,,,0
684,684,DEL FANTE - CASTELNUOVO,,38.15923438,13.33562228,1,1,Europe/Rome,,,0
686,686,DEL FANTE - DEGLI ALPINI,,38.05429229,13.31130177,1,1,Europe/Rome,,,0
2231,2231,BERNINI - CIMABUE,,38.13214591,13.32679018,1,1,Europe/Rome,,,0
2230,2230,BERNINI - MINEO,,38.13317333,13.32524333,1,1,Europe/Rome,,,0
2233,2233,PARLAVECCHIO - METRO',,38.10289587,13.36217559,1,1,Europe/Rome,,,0
2232,2232,VILLA FILIPPINA,,38.12055578,13.35282637,1,1,Europe/Rome,,,0
2234,2234,CAVOUR - PREFETTURA,,38.1225196,13.36273849,1,1,Europe/Rome,,,0
2237,2237,FALCANDO,,38.12674622,13.33674546,1,1,Europe/Rome,,,0
680,680,DEI QUARTIERI - FLORIO,,38.16568,13.33056,1,1,Europe/Rome,,,0
683,683,DEL FANTE - CASSARA',,38.15295833,13.34039,1,1,,,60000,0
682,682,DEL FANTE - CASE ROCCA,,38.15659988,13.33792537,1,1,Europe/Rome,,,0
228,228,BONANNO 4,,38.16000071,13.34985048,1,1,Europe/Rome,,,0
2094,2094,BONIFATO,,38.15341409,13.32639609,1,1,Europe/Rome,,,0
2090,2090,UGHETTI - TRICOMI,,38.10102829,13.35597165,1,1,Europe/Rome,,,0
2092,2092,USIGNOLO,,38.08893268,13.35314935,1,1,Europe/Rome,,,0
225,225,BONANNO 1,,38.14913543,13.35993826,1,1,Europe/Rome,,,0
224,224,BONANNO - RAMPOLLA,,38.14990111,13.3626017,1,1,Europe/Rome,,,0
1829,1829,S. M. DI GESU' - MIRAGLIA,,38.09259159,13.37276533,1,1,Europe/Rome,,,0
1824,1824,S. M. DI GESU' - FALSOMIELE,,38.08451167,13.37720167,1,1,Europe/Rome,,,0
1827,1827,S. M. DI GESU' - GUADAGNA,,38.09770831,13.37013468,1,1,Europe/Rome,,,0
1820,1820,S. LORENZO - VILLA ADRIANA,,38.16398952,13.32043964,1,1,Europe/Rome,,,0
2147,2147,VILLAGRAZIA - GIRGENTI,,38.0870227,13.34222227,1,1,Europe/Rome,,,0
929,929,LA MALFA - CNR,,38.16542103,13.30886941,1,1,Europe/Rome,,,0
2145,2145,VILLAGRAZIA - FOLAGA,,38.09112333,13.35527167,1,1,Europe/Rome,,,0
2144,2144,VILLAGRAZIA - ETNA,,38.08653293,13.33886817,1,1,Europe/Rome,,,0
2143,2143,VILLAGRAZIA - ETNA,,38.08664587,13.33892047,1,1,Europe/Rome,,,0
2142,2142,VILLAGRAZIA - DELL'USIGNOLO,,38.0897238,13.35308388,1,1,Europe/Rome,,,0
2141,2141,VILLAGRAZIA - DELL'USIGNOLO,,38.08958667,13.352715,1,1,Europe/Rome,,,0
2140,2140,VILLAGRAZIA - DELLA VISITAZIONE,,38.08688833,13.34355167,1,1,Europe/Rome,,,0
921,921,LA FRANCA - DURANTE,,38.10370872,13.3636030467,1,1,Europe/Rome,,,0
924,924,LA MALFA,,38.16073355,13.31548281,1,1,Europe/Rome,,,0
925,925,LA MALFA - ACC. A29 VALLE,,38.16603526,13.30752867,1,1,Europe/Rome,,,0
926,926,LA MALFA - ACC. A29 VALLE,,38.16626333,13.30688333,1,1,Europe/Rome,,,0
2148,2148,VILLAGRAZIA - GIRGENTI,,38.08698998,13.34211499,1,1,Europe/Rome,,,0
1920,1920,SCIUTI - DELLE MAGNOLIE,,38.14065343,13.33828077,1,1,Europe/Rome,,,0
1921,1921,SCIUTI - DELLE MAGNOLIE,,38.13995517,13.33861738,1,1,Europe/Rome,,,0
1922,1922,SCIUTI - GIUSTI,,38.13648062,13.34080741,1,1,Europe/Rome,,,0
1923,1923,SCIUTI - GIUSTI,,38.13609177,13.340955,1,1,Europe/Rome,,,0
1924,1924,SCIUTI - LAZIO,,38.14156502,13.33760099,1,1,Europe/Rome,,,0
1925,1925,SCIUTI - NOTARBARTOLO,,38.13283622,13.3430055,1,1,Europe/Rome,,,0
1926,1926,SCIUTI - NOTARBARTOLO,,38.13287827,13.34306717,1,1,Europe/Rome,,,0
1927,1927,SCIUTI - PRINCIPE DI PATERNO',,38.13876008,13.33944619,1,1,Europe/Rome,,,0
1928,1928,SCIUTI - PRINCIPE DI PATERNO',,38.13829297,13.33964987,1,1,Europe/Rome,,,0
1929,1929,SCIUTI - RAPISARDI,,38.13409138,13.34228531,1,1,Europe/Rome,,,0
832,832,FONTANA DEL DRAGO 2,,38.08941,13.30024833,1,1,Europe/Rome,,,0
833,833,FONTANA DEL DRAGO 1,,38.08692833,13.29703167,1,1,Europe/Rome,,,0
830,830,FONTANA DEL DRAGO 3,,38.09115167,13.30244333,1,1,Europe/Rome,,,0
831,831,FONTANA DEL DRAGO 3,,38.09125833,13.30250667,1,1,Europe/Rome,,,0
836,836,FORO UMBERTO I - PADRE MESSINA,,38.11342667,13.37778833,1,1,Europe/Rome,,,0
837,837,FORO UMBERTO I - PIAZZA KALSA,,38.1165795,13.37405741,1,1,Europe/Rome,,,0
835,835,FORO UMBERTO I - LINCOLN,,38.11555602,13.37600335,1,1,Europe/Rome,,,0
838,838,FORO UMBERTO I - PORTA FELICE,,38.11785619,13.37272838,1,1,Europe/Rome,,,0
839,839,FORO UMBERTO I - PORTA FELICE,,38.11788147,13.37307738,1,1,Europe/Rome,,,0
3,3,A. AMEDEO - MERCATO DELLE PULCI,,38.11599707,13.35099846,1,1,Europe/Rome,,,0
9007,9007,SETTEMBRINI - DI BLASI,,38.122923585,13.3292847,1,1,Europe/Rome,,,0
9006,9006,SCOBAR,,38.12704748,13.32975998,1,1,Europe/Rome,,,0
9005,9005,EINSTEIN,,38.12743893,13.329383215,1,1,Europe/Rome,,,0
9004,9004,DI GIORGIO - DI BLASI,,38.123950795,13.328998855,1,1,Europe/Rome,,,0
9003,9003,PERPIGNANO OVEST,,38.120772295,13.328634225,1,1,Europe/Rome,,,0
9002,9002,LAUDICINA,,38.09338286,13.410471845,1,1,Europe/Rome,,,0
